"codigoestacion","codigosensor","fechaobservacion","valorobservado","nombreestacion","departamento","municipio","zonahidrografica","latitud","longitud","descripcionsensor","unidadmedida"
"0021115180","0240","2016-11-15T11:50:00.000","0","HACIENDA MANILA - AUT","HUILA","BARAYA","ALTO MAGDALENA","3.133055556","-75.08152778","Precipitacion","mm"
"0028025502","0240","2017-06-12T17:10:00.000","0","APTO ALFONSO LOPEZ","CESAR","VALLEDUPAR","CESAR","10.436","-73.248","Precipitacion","mm"
"0023050420","0240","2011-08-05T12:30:00.000","0","ARGELIA ANTIOQUIA - AUT","ANTIOQUIA","ARGELIA","MEDIO MAGDALENA","5.731138889","-75.13852778","Precipitacion","mm"
"0023125170","0240","2006-08-10T01:10:00.000","0","SAN CAYETANO - AUT","CUNDINAMARCA","SAN CAYETANO","MEDIO MAGDALENA","5.333333333","-74.016666667","Precipitacion","mm"
"0021202220","0240","2016-04-23T00:15:00.000","0","PARAISO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.617","-74.05","Precipitacion","mm"
"0015015120","0240","2011-10-21T11:20:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0016027300","0240","2017-11-07T04:20:00.000","0","PUENTE CAPIRA - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.537194444","-72.77113889","Precipitacion","mm"
"0011027070","0240","2013-01-04T16:20:00.000","0","BORAUDO","CHOCÓ","LLORÓ","ATRATO - DARIÉN","5.515","-76.576","Precipitacion","mm"
"0052025501","0240","2018-10-14T18:10:00.000","0","LA VEGA  - AUT","CAUCA","LA VEGA","PATÍA","2.092941667","-76.81202778","Precipitacion","mm"
"0021235030","0240","2005-03-02T14:10:00.000","0","UNIVERSIDAD DE CUNDINAMARCA - AUT","CUNDINAMARCA","GIRARDOT","ALTO MAGDALENA","4.305333333","-74.80811111","Precipitacion","mm"
"0015065040","0240","2017-02-04T05:40:00.000","0","LA PAULINA - AUT","LA GUAJIRA","FONSECA","CARIBE - GUAJIRA","10.89813889","-72.82847222","Precipitacion","mm"
"0026125300","0240","2017-03-22T14:40:00.000","0","CALARCA - AUT","QUINDÍO","CALARCÁ","CAUCA","4.528305556","-75.59638889","Precipitacion","mm"
"0052055220","0240","2019-01-20T09:20:00.000","0","EL PARAISO - AUT","NARIÑO","TÚQUERRES","PATÍA","1.070611111","-77.63688889","Precipitacion","mm"
"0021205012","0240","2015-10-29T13:40:00.000","0","UNIVERSIDAD NACIONAL  - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.638083333","-74.08908333","Precipitacion","mm"
"0023015501","0240","2018-05-23T05:35:00.000","0","FRESNO  - AUT","TOLIMA","FRESNO","MEDIO MAGDALENA","5.155638889","-75.00313611","Precipitacion","mm"
"0022057010","0240","2007-10-25T10:30:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"0021205940","0240","2019-03-14T10:40:00.000","0","VILLA INES  - AUT","CUNDINAMARCA","FACATATIVÁ","ALTO MAGDALENA","4.834972222","-74.38397222","Precipitacion","mm"
"0044037040","0240","2019-07-17T15:30:00.000","0","EL ROSARIO - AUT","CAQUETA","FLORENCIA","CAQUETÁ","1.72525","-75.66638889","Precipitacion","mm"
"0035225030","0240","2019-03-03T23:10:00.000","0","PERENCO: MODULOS","CASANARE","OROCUÉ","META","4.91","-71.433","Precipitacion","mm"
"0023087210","0240","2014-01-31T17:50:00.000","0","CANTERAS - AUT","ANTIOQUIA","PUERTO NARE","MEDIO MAGDALENA","6.276083333","-74.67330556","Precipitacion","mm"
"0021201980","0240","2016-05-23T23:25:00.000","0.3","CERRO GUADALUPE - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.567","-74.05","Precipitacion","mm"
"0014019030","0240","2014-05-11T00:30:00.000","0","CC DIQUE: CIOH","BOLÍVAR","CARTAGENA DE INDIAS","CARIBE - LITORAL","10.391","-75.534","Precipitacion","mm"
"0023015501","0240","2018-09-22T15:35:00.000","0","FRESNO  - AUT","TOLIMA","FRESNO","MEDIO MAGDALENA","5.155638889","-75.00313611","Precipitacion","mm"
"0016035501","0240","2017-08-26T19:20:00.000","0","SARDINATA  - AUT","NORTE DE SANTANDER","SARDINATA","CATATUMBO","8.151169444","-72.86776667","Precipitacion","mm"
"0021206950","0240","2013-12-10T16:30:00.000","0","PARAMO GUACHENEQUE  - AUT","CUNDINAMARCA","VILLAPINZÓN","ALTO MAGDALENA","5.236055556","-73.52508333","Precipitacion","mm"
"0051025090","0240","2018-05-02T19:30:00.000","0","GRANJA MIRA","NARINO","TUMACO","MIRA","1.55","-78.696","Precipitacion","mm"
"0025017020","0240","2019-03-11T05:10:00.000","0","SAN PEDRO - AUT","CORDOBA","PUERTO LIBERTADOR","BAJO MAGDALENA- CAUCA -SAN JORGE","7.853888889","-75.70972222","Precipitacion","mm"
"0052055150","0240","2018-07-09T07:10:00.000","0.2","CERRO PARAMO  - AUT","NARIÑO","PUERRES","PATÍA","0.843111111","-77.38880556","Precipitacion","mm"
"0026175501","0240","2018-06-24T07:10:00.000","0","RAFAEL ESCOBAR  - AUT","CALDAS","SUPIA","CAUCA","5.45","-75.63305556","Precipitacion","mm"
"0029047070","0240","2018-08-02T08:30:00.000","0","SAN PEDRITO - TX GPRS","ATLÁNTICO","SUAN","BAJO MAGDALENA","10.268","-74.908","Precipitacion","mm"
"0016055120","0240","2010-11-02T22:10:00.000","0","AGUAS DE LA VIRGEN  - AUT","NORTE DE SANTANDER","OCAÑA","CATATUMBO","8.227694444","-73.3975","Precipitacion","mm"
"0021255160","0240","2009-10-20T16:50:00.000","0","HACIENDA PAJONALES","TOLIMA","AMBALEMA","ALTO MAGDALENA","4.760722222","-74.83425","Precipitacion","mm"
"0024035360","0240","2011-03-12T20:30:00.000","0","SOCHA - AUT","BOYACÁ","SOCHA","SOGAMOSO","5.985416667","-72.99702778","Precipitacion","mm"
"0011025501","0240","2019-07-06T12:55:00.000","0","CARMEN DE ATRATO  - AUT","CHOCO","EL CARMEN","ATRATO - DARIÉN","5.888719444","-76.14516667","Precipitacion","mm"
"0013055040","0240","2016-01-13T15:00:00.000","0","INCODER - AUT","CORDOBA","MONTERÍA","SINÚ","8.746944444","-75.91388889","Precipitacion","mm"
"0021015501","0240","2019-07-26T13:45:00.000","0","PITALITO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","1.777527778","-76.19163889","Precipitacion","mm"
"0024035410","0240","2012-04-23T15:20:00.000","0.7","SOGAMOSO - AUT","BOYACÁ","SOGAMOSO","SOGAMOSO","5.753333333","-72.91115278","Precipitacion","mm"
"0013085050","0240","2006-06-22T06:00:00.000","0","LORICA ITA - En Siniestro","CÓRDOBA","LORICA","SINÚ","9.253","-75.844","Precipitacion","mm"
"0015015120","0240","2015-02-23T09:07:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0021206930","0240","2008-03-04T19:10:00.000","0","PARAMO GUERRERO  - AUT","CUNDINAMARCA","ZIPAQUIRÁ","ALTO MAGDALENA","5.086444444","-74.02216667","Precipitacion","mm"
"0021237020","0240","2019-05-05T18:20:00.000","0","ARRANCAPLUMAS  - AUT","CUNDINAMARCA","GUADUAS","ALTO MAGDALENA","5.202416667","-74.72761111","Precipitacion","mm"
"0012027010","0240","2019-05-26T04:10:00.000","0","PUEBLO BELLO  - AUT","ANTIOQUIA","TURBO","CARIBE - LITORAL","8.204055556","-76.52466667","Precipitacion","mm"
"0026075150","0240","2019-02-18T15:40:00.000","0","APTO ALFONSO BONILLA ARAGON - TX GPRS","VALLE DEL CAUCA","PALMIRA","CAUCA","3.533","-76.382","Precipitacion","mm"
"0021115170","0240","2019-03-23T10:30:00.000","0","LA PLATA - AUT","HUILA","NEIVA","ALTO MAGDALENA","2.759138889","-75.07455556","Precipitacion","mm"
"0023055502","0240","2018-05-28T07:10:00.000","1","VILLARAZ  - AUT","CALDAS","PENSILVANIA","MEDIO MAGDALENA","5.383333333","-75.06638889","Precipitacion","mm"
"0016015502","0240","2018-12-23T12:50:00.000","0","BLONAY  - AUT","NORTE DE SANTANDER","CHINÁCOTA","CATATUMBO","7.564997222","-72.62110833","Precipitacion","mm"
"0029065000","0240","2018-09-28T12:30:00.000","0","MEDIA LUNA - AUT","MAGDALENA","PIVIJAI","BAJO MAGDALENA","10.51002778","-74.50666667","Precipitacion","mm"
"0016027120","0240","2018-11-19T16:00:00.000","0","SAN JAVIER - RIO ZULIA","<nil>","<nil>","CATATUMBO","7.834","-72.65","Precipitacion","mm"
"0023035030","0240","2006-02-28T00:30:00.000","0","BASE PALANQUERO  - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.492861111","-74.658","Precipitacion","mm"
"0021137050","0240","2018-07-26T21:30:00.000","0","RIO ANGOSTURA  - AUT","TOLIMA","NATAGAIMA","ALTO MAGDALENA","3.443194444","-75.11880556","Precipitacion","mm"
"0021209920","0240","2012-05-08T08:00:00.000","0","SANTA ROSITA - AUT","CUNDINAMARCA","SUESCA","ALTO MAGDALENA","5.19225","-73.77905556","Precipitacion","mm"
"0035075070","0240","2018-07-29T23:20:00.000","0","CHINAVITA - AUT","BOYACÁ","CHINAVITA","META","5.21925","-73.35038889","Precipitacion","mm"
"0023035030","0240","2006-04-17T14:50:00.000","0","BASE PALANQUERO  - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.492861111","-74.658","Precipitacion","mm"
"0015075501","0240","2017-04-04T05:30:00.000","0","AEROPUERTO PUERTO BOLIVAR  - AUT","LA GUAJIRA","URIBIA","CARIBE - GUAJIRA","12.22430556","-71.98288889","Precipitacion","mm"
"0021137010","0240","2019-08-15T15:30:00.000","0","PURIFICACION","TOLIMA","PURIFICACIÓN","ALTO MAGDALENA","3.85","-74.936","Precipitacion","mm"
"0026145090","0240","2019-04-28T04:10:00.000","0","SANTA EMILIA - AUT","RISARALDA","BELÉN DE UMBRÍA","CAUCA","5.207472222","-75.90294444","Precipitacion","mm"
"0035071001","0240","2019-01-17T14:50:00.000","0","TEATINOS - ESTACION EN PRUEBA","BOYACÁ","BOYACÁ","META","5.439","-73.351","Precipitacion","mm"
"0021208480","0240","2013-05-07T22:15:00.000","0","KENNEDY - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.633","-74.15","Precipitacion","mm"
"0025020600","0240","2017-06-09T20:40:00.000","0","HDA SAJONIA - LA MOJANA TX GPRS/GOES","CÓRDOBA","PUEBLO NUEVO","BAJO MAGDALENA- CAUCA -SAN JORGE","8.49","-75.601","Precipitacion","mm"
"0026255030","0240","2017-05-06T02:30:00.000","0.2","SANTA ISABEL VALDIVIA - AUT","ANTIOQUIA","VALDIVIA","CAUCA","7.157277778","-75.44222222","Precipitacion","mm"
"0023117030","0240","2012-10-18T07:20:00.000","0","EL TAGUAL","SANTANDER","CIMITARRA","MEDIO MAGDALENA","6.733","-74.16","Precipitacion","mm"
"0026137220","0240","2018-09-03T12:20:00.000","0","EL RETEN - AUT","RISARALDA","SANTA ROSA DE CABAL","CAUCA","4.728194444","-75.60344444","Precipitacion","mm"
"0025017020","0240","2018-04-18T10:40:00.000","0","SAN PEDRO - AUT","CORDOBA","PUERTO LIBERTADOR","BAJO MAGDALENA- CAUCA -SAN JORGE","7.853888889","-75.70972222","Precipitacion","mm"
"0021085501","0240","2018-05-25T11:15:00.000","0","TERUEL  - AUT","HUILA","TERUEL","ALTO MAGDALENA","2.762997222","-75.61144167","Precipitacion","mm"
"0023085270","0240","2016-03-08T05:20:00.000","0","APTO J.M CORDOVA TX GPRS","ANTIOQUIA","RIONEGRO","MEDIO MAGDALENA","6.169","-75.426","Precipitacion","mm"
"0021015050","0240","2012-11-04T11:10:00.000","0","PURACE  - AUT","HUILA","SAN AGUSTÍN","ALTO MAGDALENA","1.925916667","-76.42755556","Precipitacion","mm"
"0024015504","0240","2017-05-22T12:00:00.000","0","RAQUIRA - CAR","BOYACÁ","RÁQUIRA","SOGAMOSO","5.536","-73.641","Precipitacion","mm"
"0035071001","0240","2017-08-05T04:20:00.000","0","TEATINOS - ESTACION EN PRUEBA","BOYACÁ","BOYACÁ","META","5.439","-73.351","Precipitacion","mm"
"0023190130","0240","2019-04-04T17:40:00.000","0","TONA  - AUT","SANTANDER","TONA","MEDIO MAGDALENA","7.196111111","-72.97055556","Precipitacion","mm"
"0023195240","0240","2016-09-29T08:00:00.000","0","AGUACHICA - AUT","CESAR","AGUACHICA","MEDIO MAGDALENA","8.123416667","-73.57986111","Precipitacion","mm"
"0026175502","0240","2019-05-26T03:05:00.000","0","LA CRISTALINA  - AUT","ANTIOQUIA","TÁMESIS","CAUCA","5.7","-75.65999722","Precipitacion","mm"
"0016035501","0240","2016-07-24T09:20:00.000","0","SARDINATA  - AUT","NORTE DE SANTANDER","SARDINATA","CATATUMBO","8.151169444","-72.86776667","Precipitacion","mm"
"0052055170","0240","2018-01-14T21:10:00.000","0","LA JOSEFINA - AUT","NARIÑO","CONTADERO","PATÍA","0.930305556","-77.49119444","Precipitacion","mm"
"2403500081","0240","2019-04-04T22:20:00.000","0","SOTAQUIRÁ - AUT","BOYACÁ","SOTAQUIRÁ","SOGAMOSO","5.749661111","-73.234922222","Precipitacion","mm"
"0021205660","0240","2019-04-26T23:30:00.000","0","MERCEDES - AUT","CUNDINAMARCA","ANAPOIMA","ALTO MAGDALENA","4.581888889","-74.52661111","Precipitacion","mm"
"0021195501","0240","2018-02-08T11:05:00.000","0","GRANJA TIBACUY  - AUT","CUNDINAMARCA","TIBACUY","ALTO MAGDALENA","4.363052778","-74.43527778","Precipitacion","mm"
"0024025090","0240","2017-11-07T02:10:00.000","0","MOGOTES - AUT","SANTANDER","MOGOTES","SOGAMOSO","6.47","-72.96888889","Precipitacion","mm"
"0023050420","0240","2018-03-12T08:20:00.000","0","ARGELIA ANTIOQUIA - AUT","ANTIOQUIA","ARGELIA","MEDIO MAGDALENA","5.731138889","-75.13852778","Precipitacion","mm"
"0023127020","0240","2016-09-11T06:30:00.000","0","PTO ARAUJO - RIO CARARE","SANTANDER","CIMITARRA","MEDIO MAGDALENA","6.526","-74.086","Precipitacion","mm"
"0052025501","0240","2017-09-08T16:00:00.000","0","LA VEGA  - AUT","CAUCA","LA VEGA","PATÍA","2.092941667","-76.81202778","Precipitacion","mm"
"0026145505","0240","2017-10-24T16:15:00.000","0","LA FLORESTA  - AUT","CALDAS","BELALCAZAR","CAUCA","4.979219444","-75.83555556","Precipitacion","mm"
"0021206790","0240","2009-10-02T01:40:00.000","0","HACIENDA SANTA ANA - AUT","CUNDINAMARCA","NEMOCÓN","ALTO MAGDALENA","5.0905","-73.88125","Precipitacion","mm"
"0021206810","0240","2010-11-19T20:40:00.000","0","SAN BENITO - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.55","-74.233","Precipitacion","mm"
"0015067220","0240","2013-11-15T04:40:00.000","0","PTE CARRETERA","LA GUAJIRA","RIOHACHA","CARIBE - GUAJIRA","11.511","-72.856","Precipitacion","mm"
"0026125501","0240","2017-06-21T14:55:00.000","0","GENOVA  - AUT","QUINDÍO","GÉNOVA","CAUCA","4.204416667","-75.76866667","Precipitacion","mm"
"0054035501","0240","2017-12-18T09:10:00.000","0","SANTIAGO GUTIERREZ  - AUT","VALLE DEL CAUCA","ARGELIA","SAN JUÁN","4.726388889","-76.11446944","Precipitacion","mm"
"0013057010","0240","2008-05-21T01:30:00.000","0","NUEVA COLOMBIA","CÓRDOBA","MONTERÍA","SINÚ","8.499","-75.979","Precipitacion","mm"
"0016025501","0240","2017-06-17T07:30:00.000","0.2","CUCUTILLA  - AUT","NORTE DE SANTANDER","CUCUTILLA","CATATUMBO","7.519455556","-72.79790278","Precipitacion","mm"
"0026135320","0240","2019-04-05T03:00:00.000","0","NEVADO SANTA ISABEL  - AUT","CALDAS","VILLAMARIA","CAUCA","4.802611111","-75.38047222","Precipitacion","mm"
"0021202180","0240","2012-02-29T15:50:00.000","0.8","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"0026085160","0240","2018-03-19T09:30:00.000","0","SILOE - AUT","VALLE DEL CAUCA","CALI","CAUCA","3.4255","-76.56061111","Precipitacion","mm"
"0023125170","0240","2008-06-18T11:50:00.000","0","SAN CAYETANO - AUT","CUNDINAMARCA","SAN CAYETANO","MEDIO MAGDALENA","5.333333333","-74.016666667","Precipitacion","mm"
"0035017020","0240","2019-03-05T12:30:00.000","0","PUENTE LLERAS - AUT","META","PUERTO LÓPEZ","META","4.103019444","-72.93638333","Precipitacion","mm"
"0021015060","0240","2018-08-04T22:20:00.000","0","MARENGO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","2.221111111","-76.11888889","Precipitacion","mm"
"0023035030","0240","2014-05-18T02:40:00.000","0","BASE PALANQUERO  - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.492861111","-74.658","Precipitacion","mm"
"0023035030","0240","2016-10-23T01:00:00.000","0","BASE PALANQUERO  - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.492861111","-74.658","Precipitacion","mm"
"0023157030","0240","2013-11-06T07:50:00.000","0","BARRANCABERMEJA  - AUT","SANTANDER","BARRANCABERMEJA","MEDIO MAGDALENA","7.060194444","-73.876","Precipitacion","mm"
"0021255170","0240","2010-01-08T04:10:00.000","0","MURILLO - AUT","TOLIMA","MURILLO","ALTO MAGDALENA","4.870555556","-75.17327778","Precipitacion","mm"
"0026155260","0240","2017-05-20T20:40:00.000","0","SENDERO LAGUNA VERDE  - AUT","CALDAS","VILLAMARIA","CAUCA","4.840666667","-75.36161111","Precipitacion","mm"
"0021202180","0240","2013-05-14T22:05:00.000","0","QUIBA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.543","-74.156","Precipitacion","mm"
"0021206600","0240","2015-04-01T21:40:00.000","0","NUEVA GENERACION  - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.782222222","-74.09433333","Precipitacion","mm"
"0011047040","0240","2019-04-26T10:50:00.000","0","QUIBDO - AUT","CHOCO","QUIBDÓ","ATRATO - DARIÉN","5.697991667","-76.66225833","Precipitacion","mm"
"0021015060","0240","2008-11-26T13:20:00.000","0","MARENGO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","2.221111111","-76.11888889","Precipitacion","mm"
"0021195190","0240","2007-06-08T23:30:00.000","0","PASCA - AUT","CUNDINAMARCA","PASCA","ALTO MAGDALENA","4.310111111","-74.31175","Precipitacion","mm"
"0021201200","0240","2013-09-03T21:30:00.000","0","ESC LA UNION - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.343","-74.184","Precipitacion","mm"
"0023065502","0240","2019-06-29T14:35:00.000","0","LA PALMA  - AUT","CUNDINAMARCA","LA PALMA","MEDIO MAGDALENA","5.330266667","-74.40156111","Precipitacion","mm"
"0026215501","0240","2017-07-13T06:55:00.000","0","CONCORDIA  - AUT","ANTIOQUIA","CONCORDIA","CAUCA","6.042441667","-75.92149722","Precipitacion","mm"
"0021206920","0240","2017-02-04T09:50:00.000","0","VILLA TERESA - AUT","BOGOTA","BOGOTA, D.C","ALTO MAGDALENA","4.35","-74.15","Precipitacion","mm"
"0021117110","0240","2013-10-01T13:00:00.000","0","MOTILON  - AUT","HUILA","RIVERA","ALTO MAGDALENA","2.805583333","-75.08555556","Precipitacion","mm"
"0052055220","0240","2017-02-16T23:50:00.000","0","EL PARAISO - AUT","NARIÑO","TÚQUERRES","PATÍA","1.070611111","-77.63688889","Precipitacion","mm"
"0011135030","0240","2015-04-16T07:40:00.000","0","UNGUIA - AUT","CHOCO","UNGUÍA","ATRATO - DARIÉN","8.036722222","-77.08786111","Precipitacion","mm"
"0021201580","0240","2015-12-14T02:05:00.000","0","PASQUILLA - FOPAE","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.447","-74.155","Precipitacion","mm"
"0025027050","0240","2019-03-12T13:20:00.000","0","MARGENTO  - AUT","ANTIOQUIA","CAUCASIA","BAJO MAGDALENA- CAUCA -SAN JORGE","8.025444444","-75.08975","Precipitacion","mm"
"0026185030","0240","2018-11-20T07:40:00.000","0","JERICO - AUT","ANTIOQUIA","JERICÓ","CAUCA","5.799166667","-75.78952778","Precipitacion","mm"
"0036015501","0240","2019-03-24T11:15:00.000","0","TAMARA  - AUT","CASANARE","TÁMARA","CASANARE","5.872219444","-72.11944167","Precipitacion","mm"
"0011115020","0240","2019-06-02T12:30:00.000","0","CAÑASGORDAS  - AUT","ANTIOQUIA","CAÑASGORDAS","ATRATO - DARIÉN","6.758027778","-76.02966667","Precipitacion","mm"
"0021015060","0240","2019-02-18T07:50:00.000","0","MARENGO  - AUT","HUILA","PITALITO","ALTO MAGDALENA","2.221111111","-76.11888889","Precipitacion","mm"
"0024035410","0240","2012-05-10T17:50:00.000","0","SOGAMOSO - AUT","BOYACÁ","SOGAMOSO","SOGAMOSO","5.753333333","-72.91115278","Precipitacion","mm"
"0023037010","0240","2017-06-21T03:00:00.000","0","PUERTO SALGAR - AUT","CUNDINAMARCA","PUERTO SALGAR","MEDIO MAGDALENA","5.469666667","-74.66216667","Precipitacion","mm"
"2120000108","0240","2018-11-08T19:41:00.000","0","IDIGER - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.675","-74.114","Precipitacion","mm"
"0016015130","0240","2008-10-28T02:40:00.000","0","ALCALDIA DE HERRAN  - AUT","NORTE DE SANTANDER","HERRÁN","CATATUMBO","7.506722222","-72.48536111","Precipitacion","mm"
"0023157030","0240","2016-02-23T16:30:00.000","0","BARRANCABERMEJA  - AUT","SANTANDER","BARRANCABERMEJA","MEDIO MAGDALENA","7.060194444","-73.876","Precipitacion","mm"
"0023180070","0240","2019-05-02T20:10:00.000","0","SABANA DE TORRES","SANTANDER","SABANA DE TORRES","MEDIO MAGDALENA","7.39","-73.48944444","Precipitacion","mm"
"0023065180","0240","2017-01-21T17:10:00.000","0","VILLETA - AUT","CUNDINAMARCA","VILLETA","MEDIO MAGDALENA","5.016861111","-74.47097222","Precipitacion","mm"
"0044035501","0240","2018-07-22T17:30:00.000","0","PAUJIL  - AUT","CAQUETA","EL PAUJIL","CAQUETÁ","1.573819444","-75.3402","Precipitacion","mm"
"0017019010","0240","2016-11-21T16:20:00.000","0.2","SAN ANDRES","SAN ANDRÉS PROVIDENCIA","SAN ANDRÉS","ISLAS CARIBE","12.556","-81.703","Precipitacion","mm"
"0022057010","0240","2018-02-09T21:10:00.000","0","PIEDRAS DE COBRE  - AUT","TOLIMA","SALDAÑA","SALDAÑA","3.908388889","-75.10327778","Precipitacion","mm"
"2120000105","0240","2019-03-18T01:29:00.000","0","EL CODITO - AUT","BOGOTA D.C.","BOGOTA, D.C","ALTO MAGDALENA","4.763","-74.022","Precipitacion","mm"
"0015015120","0240","2011-07-23T19:00:00.000","0","UNIVERSIDAD TECNOLOGICA  - AUT","MAGDALENA","SANTA MARTA","CARIBE - GUAJIRA","11.22305556","-74.18591667","Precipitacion","mm"
"0026125504","0240","2018-08-12T15:15:00.000","0","PARAGUAICITO  - AUT","QUINDÍO","BUENAVISTA","CAUCA","4.395555556","-75.73416667","Precipitacion","mm"
"0021137030","0240","2019-04-21T09:20:00.000","0","PUENTE CARRETERA  - AUT","HUILA","AIPE","ALTO MAGDALENA","3.263416667","-75.25097222","Precipitacion","mm"
"0023195230","0240","2013-04-22T02:40:00.000","0","NEOMUNDO - AUT","SANTANDER","BUCARAMANGA","MEDIO MAGDALENA","7.102611111","-73.10730556","Precipitacion","mm"
"0025027750","0240","2018-05-17T12:10:00.000","0","SAN MARCOS - LA MOJANA TX GPRS/GOES","SUCRE","SAN MARCOS","BAJO MAGDALENA- CAUCA -SAN JORGE","8.655","-75.131","Precipitacion","mm"
"0051020011","0240","2018-04-18T15:30:00.000","0","PIEDRANCHA","NARINO","MALLAMA (PIEDRANCHA)","MIRA","1.142","-77.929","Precipitacion","mm"
"0029047070","0240","2017-08-31T08:00:00.000","0","SAN PEDRITO - TX GPRS","ATLÁNTICO","SUAN","BAJO MAGDALENA","10.268","-74.908","Precipitacion","mm"
"0021207702","0240","2018-08-18T14:00:00.000","0","GRANJA BOSCONIA - CAR","CUNDINAMARCA","APULO","ALTO MAGDALENA","4.493","-74.543","Precipitacion","mm"
